#1	
double data1(17521,2)	# Comment
12915000	7175
12916800	7176
12918600	7177
12920400	7178
12922200	7179
12924000	7180
12925800	7181
12927600	7182
12929400	7183
12931200	7184
12933000	7185
12934800	7186
12936600	7187
12938400	7188
12940200	7189
12942000	7190
12943800	7191
12945600	7192
12947400	7193
12949200	7194
12951000	7195
12952800	7196
12954600	7197
12956400	7198
12958200	7199
12960000	7200
12961800	7201
12963600	7202
12965400	7203
12967200	7204
12969000	7205
12970800	7206
12972600	7207
12974400	7208
12976200	7209
12978000	7210
12979800	7211
12981600	7212
12983400	7213
12985200	7214
12987000	7215
12988800	7216
12990600	7217
12992400	7218
12994200	7219
12996000	7220
12997800	7221
12999600	7222
13001400	7223
13003200	7224
13005000	7225
13006800	7226
13008600	7227
13010400	7228
13012200	7229
13014000	7230
13015800	7231
13017600	7232
13019400	7233
13021200	7234
13023000	7235
13024800	7236
13026600	7237
13028400	7238
13030200	7239
13032000	7240
13033800	7241
13035600	7242
13037400	7243
13039200	7244
13041000	7245
13042800	7246
13044600	7247
13046400	7248
13048200	7249
13050000	7250
13051800	7251
13053600	7252
13055400	7253
13057200	7254
13059000	7255
13060800	7256
13062600	7257
13064400	7258
13066200	7259
13068000	7260
13069800	7261
13071600	7262
13073400	7263
13075200	7264
13077000	7265
13078800	7266
13080600	7267
13082400	7268
13084200	7269
13086000	7270
13087800	7271
13089600	7272
13091400	7273
13093200	7274
13095000	7275
13096800	7276
13098600	7277
13100400	7278
13102200	7279
13104000	7280
13105800	7281
13107600	7282
13109400	7283
13111200	7284
13113000	7285
13114800	7286
13116600	7287
13118400	7288
13120200	7289
13122000	7290
13123800	7291
13125600	7292
13127400	7293
13129200	7294
13131000	7295
13132800	7296
13134600	7297
13136400	7298
13138200	7299
13140000	7300
13141800	7301
13143600	7302
13145400	7303
13147200	7304
13149000	7305
13150800	7306
13152600	7307
13154400	7308
13156200	7309
13158000	7310
13159800	7311
13161600	7312
13163400	7313
13165200	7314
13167000	7315
13168800	7316
13170600	7317
13172400	7318
13174200	7319
13176000	7320
13177800	7321
13179600	7322
13181400	7323
13183200	7324
13185000	7325
13186800	7326
13188600	7327
13190400	7328
13192200	7329
13194000	7330
13195800	7331
13197600	7332
13199400	7333
13201200	7334
13203000	7335
13204800	7336
13206600	7337
13208400	7338
13210200	7339
13212000	7340
13213800	7341
13215600	7342
13217400	7343
13219200	7344
13221000	7345
13222800	7346
13224600	7347
13226400	7348
13228200	7349
13230000	7350
13231800	7351
13233600	7352
13235400	7353
13237200	7354
13239000	7355
13240800	7356
13242600	7357
13244400	7358
13246200	7359
13248000	7360
13249800	7361
13251600	7362
13253400	7363
13255200	7364
13257000	7365
13258800	7366
13260600	7367
13262400	7368
13264200	7369
13266000	7370
13267800	7371
13269600	7372
13271400	7373
13273200	7374
13275000	7375
13276800	7376
13278600	7377
13280400	7378
13282200	7379
13284000	7380
13285800	7381
13287600	7382
13289400	7383
13291200	7384
13293000	7385
13294800	7386
13296600	7387
13298400	7388
13300200	7389
13302000	7390
13303800	7391
13305600	7392
13307400	7393
13309200	7394
13311000	7395
13312800	7396
13314600	7397
13316400	7398
13318200	7399
13320000	7400
13321800	7401
13323600	7402
13325400	7403
13327200	7404
13329000	7405
13330800	7406
13332600	7407
13334400	7408
13336200	7409
13338000	7410
13339800	7411
13341600	7412
13343400	7413
13345200	7414
13347000	7415
13348800	7416
13350600	7417
13352400	7418
13354200	7419
13356000	7420
13357800	7421
13359600	7422
13361400	7423
13363200	7424
13365000	7425
13366800	7426
13368600	7427
13370400	7428
13372200	7429
13374000	7430
13375800	7431
13377600	7432
13379400	7433
13381200	7434
13383000	7435
13384800	7436
13386600	7437
13388400	7438
13390200	7439
13392000	7440
13393800	7441
13395600	7442
13397400	7443
13399200	7444
13401000	7445
13402800	7446
13404600	7447
13406400	7448
13408200	7449
13410000	7450
13411800	7451
13413600	7452
13415400	7453
13417200	7454
13419000	7455
13420800	7456
13422600	7457
13424400	7458
13426200	7459
13428000	7460
13429800	7461
13431600	7462
13433400	7463
13435200	7464
13437000	7465
13438800	7466
13440600	7467
13442400	7468
13444200	7469
13446000	7470
13447800	7471
13449600	7472
13451400	7473
13453200	7474
13455000	7475
13456800	7476
13458600	7477
13460400	7478
13462200	7479
13464000	7480
13465800	7481
13467600	7482
13469400	7483
13471200	7484
13473000	7485
13474800	7486
13476600	7487
13478400	7488
13480200	7489
13482000	7490
13483800	7491
13485600	7492
13487400	7493
13489200	7494
13491000	7495
13492800	7496
13494600	7497
13496400	7498
13498200	7499
13500000	7500
13501800	7501
13503600	7502
13505400	7503
13507200	7504
13509000	7505
13510800	7506
13512600	7507
13514400	7508
13516200	7509
13518000	7510
13519800	7511
13521600	7512
13523400	7513
13525200	7514
13527000	7515
13528800	7516
13530600	7517
13532400	7518
13534200	7519
13536000	7520
13537800	7521
13539600	7522
13541400	7523
13543200	7524
13545000	7525
13546800	7526
13548600	7527
13550400	7528
13552200	7529
13554000	7530
13555800	7531
13557600	7532
13559400	7533
13561200	7534
13563000	7535
13564800	7536
13566600	7537
13568400	7538
13570200	7539
13572000	7540
13573800	7541
13575600	7542
13577400	7543
13579200	7544
13581000	7545
13582800	7546
13584600	7547
13586400	7548
13588200	7549
13590000	7550
13591800	7551
13593600	7552
13595400	7553
13597200	7554
13599000	7555
13600800	7556
13602600	7557
13604400	7558
13606200	7559
13608000	7560
13609800	7561
13611600	7562
13613400	7563
13615200	7564
13617000	7565
13618800	7566
13620600	7567
13622400	7568
13624200	7569
13626000	7570
13627800	7571
13629600	7572
13631400	7573
13633200	7574
13635000	7575
13636800	7576
13638600	7577
13640400	7578
13642200	7579
13644000	7580
13645800	7581
13647600	7582
13649400	7583
13651200	7584
13653000	7585
13654800	7586
13656600	7587
13658400	7588
13660200	7589
13662000	7590
13663800	7591
13665600	7592
13667400	7593
13669200	7594
13671000	7595
13672800	7596
13674600	7597
13676400	7598
13678200	7599
13680000	7600
13681800	7601
13683600	7602
13685400	7603
13687200	7604
13689000	7605
13690800	7606
13692600	7607
13694400	7608
13696200	7609
13698000	7610
13699800	7611
13701600	7612
13703400	7613
13705200	7614
13707000	7615
13708800	7616
13710600	7617
13712400	7618
13714200	7619
13716000	7620
13717800	7621
13719600	7622
13721400	7623
13723200	7624
13725000	7625
13726800	7626
13728600	7627
13730400	7628
13732200	7629
13734000	7630
13735800	7631
13737600	7632
13739400	7633
13741200	7634
13743000	7635
13744800	7636
13746600	7637
13748400	7638
13750200	7639
13752000	7640
13753800	7641
13755600	7642
13757400	7643
13759200	7644
13761000	7645
13762800	7646
13764600	7647
13766400	7648
13768200	7649
13770000	7650
13771800	7651
13773600	7652
13775400	7653
13777200	7654
13779000	7655
13780800	7656
13782600	7657
13784400	7658
13786200	7659
13788000	7660
13789800	7661
13791600	7662
13793400	7663
13795200	7664
13797000	7665
13798800	7666
13800600	7667
13802400	7668
13804200	7669
13806000	7670
13807800	7671
13809600	7672
13811400	7673
13813200	7674
13815000	7675
13816800	7676
13818600	7677
13820400	7678
13822200	7679
13824000	7680
13825800	7681
13827600	7682
13829400	7683
13831200	7684
13833000	7685
13834800	7686
13836600	7687
13838400	7688
13840200	7689
13842000	7690
13843800	7691
13845600	7692
13847400	7693
13849200	7694
13851000	7695
13852800	7696
13854600	7697
13856400	7698
13858200	7699
13860000	7700
13861800	7701
13863600	7702
13865400	7703
13867200	7704
13869000	7705
13870800	7706
13872600	7707
13874400	7708
13876200	7709
13878000	7710
13879800	7711
13881600	7712
13883400	7713
13885200	7714
13887000	7715
13888800	7716
13890600	7717
13892400	7718
13894200	7719
13896000	7720
13897800	7721
13899600	7722
13901400	7723
13903200	7724
13905000	7725
13906800	7726
13908600	7727
13910400	7728
13912200	7729
13914000	7730
13915800	7731
13917600	7732
13919400	7733
13921200	7734
13923000	7735
13924800	7736
13926600	7737
13928400	7738
13930200	7739
13932000	7740
13933800	7741
13935600	7742
13937400	7743
13939200	7744
13941000	7745
13942800	7746
13944600	7747
13946400	7748
13948200	7749
13950000	7750
13951800	7751
13953600	7752
13955400	7753
13957200	7754
13959000	7755
13960800	7756
13962600	7757
13964400	7758
13966200	7759
13968000	7760
13969800	7761
13971600	7762
13973400	7763
13975200	7764
13977000	7765
13978800	7766
13980600	7767
13982400	7768
13984200	7769
13986000	7770
13987800	7771
13989600	7772
13991400	7773
13993200	7774
13995000	7775
13996800	7776
13998600	7777
14000400	7778
14002200	7779
14004000	7780
14005800	7781
14007600	7782
14009400	7783
14011200	7784
14013000	7785
14014800	7786
14016600	7787
14018400	7788
14020200	7789
14022000	7790
14023800	7791
14025600	7792
14027400	7793
14029200	7794
14031000	7795
14032800	7796
14034600	7797
14036400	7798
14038200	7799
14040000	7800
14041800	7801
14043600	7802
14045400	7803
14047200	7804
14049000	7805
14050800	7806
14052600	7807
14054400	7808
14056200	7809
14058000	7810
14059800	7811
14061600	7812
14063400	7813
14065200	7814
14067000	7815
14068800	7816
14070600	7817
14072400	7818
14074200	7819
14076000	7820
14077800	7821
14079600	7822
14081400	7823
14083200	7824
14085000	7825
14086800	7826
14088600	7827
14090400	7828
14092200	7829
14094000	7830
14095800	7831
14097600	7832
14099400	7833
14101200	7834
14103000	7835
14104800	7836
14106600	7837
14108400	7838
14110200	7839
14112000	7840
14113800	7841
14115600	7842
14117400	7843
14119200	7844
14121000	7845
14122800	7846
14124600	7847
14126400	7848
14128200	7849
14130000	7850
14131800	7851
14133600	7852
14135400	7853
14137200	7854
14139000	7855
14140800	7856
14142600	7857
14144400	7858
14146200	7859
14148000	7860
14149800	7861
14151600	7862
14153400	7863
14155200	7864
14157000	7865
14158800	7866
14160600	7867
14162400	7868
14164200	7869
14166000	7870
14167800	7871
14169600	7872
14171400	7873
14173200	7874
14175000	7875
14176800	7876
14178600	7877
14180400	7878
14182200	7879
14184000	7880
14185800	7881
14187600	7882
14189400	7883
14191200	7884
14193000	7885
14194800	7886
14196600	7887
14198400	7888
14200200	7889
14202000	7890
14203800	7891
14205600	7892
14207400	7893
14209200	7894
14211000	7895
14212800	7896
14214600	7897
14216400	7898
14218200	7899
14220000	7900
14221800	7901
14223600	7902
14225400	7903
14227200	7904
14229000	7905
14230800	7906
14232600	7907
14234400	7908
14236200	7909
14238000	7910
14239800	7911
14241600	7912
14243400	7913
14245200	7914
14247000	7915
14248800	7916
14250600	7917
14252400	7918
14254200	7919
14256000	7920
14257800	7921
14259600	7922
14261400	7923
14263200	7924
14265000	7925
14266800	7926
14268600	7927
14270400	7928
14272200	7929
14274000	7930
14275800	7931
14277600	7932
14279400	7933
14281200	7934
14283000	7935
14284800	7936
14286600	7937
14288400	7938
14290200	7939
14292000	7940
14293800	7941
14295600	7942
14297400	7943
14299200	7944
14301000	7945
14302800	7946
14304600	7947
14306400	7948
14308200	7949
14310000	7950
14311800	7951
14313600	7952
14315400	7953
14317200	7954
14319000	7955
14320800	7956
14322600	7957
14324400	7958
14326200	7959
14328000	7960
14329800	7961
14331600	7962
14333400	7963
14335200	7964
14337000	7965
14338800	7966
14340600	7967
14342400	7968
14344200	7969
14346000	7970
14347800	7971
14349600	7972
14351400	7973
14353200	7974
14355000	7975
14356800	7976
14358600	7977
14360400	7978
14362200	7979
14364000	7980
14365800	7981
14367600	7982
14369400	7983
14371200	7984
14373000	7985
14374800	7986
14376600	7987
14378400	7988
14380200	7989
14382000	7990
14383800	7991
14385600	7992
14387400	7993
14389200	7994
14391000	7995
14392800	7996
14394600	7997
14396400	7998
14398200	7999
14400000	8000
14401800	8001
14403600	8002
14405400	8003
14407200	8004
14409000	8005
14410800	8006
14412600	8007
14414400	8008
14416200	8009
14418000	8010
14419800	8011
14421600	8012
14423400	8013
14425200	8014
14427000	8015
14428800	8016
14430600	8017
14432400	8018
14434200	8019
14436000	8020
14437800	8021
14439600	8022
14441400	8023
14443200	8024
14445000	8025
14446800	8026
14448600	8027
14450400	8028
14452200	8029
14454000	8030
14455800	8031
14457600	8032
14459400	8033
14461200	8034
14463000	8035
14464800	8036
14466600	8037
14468400	8038
14470200	8039
14472000	8040
14473800	8041
14475600	8042
14477400	8043
14479200	8044
14481000	8045
14482800	8046
14484600	8047
14486400	8048
14488200	8049
14490000	8050
14491800	8051
14493600	8052
14495400	8053
14497200	8054
14499000	8055
14500800	8056
14502600	8057
14504400	8058
14506200	8059
14508000	8060
14509800	8061
14511600	8062
14513400	8063
14515200	8064
14517000	8065
14518800	8066
14520600	8067
14522400	8068
14524200	8069
14526000	8070
14527800	8071
14529600	8072
14531400	8073
14533200	8074
14535000	8075
14536800	8076
14538600	8077
14540400	8078
14542200	8079
14544000	8080
14545800	8081
14547600	8082
14549400	8083
14551200	8084
14553000	8085
14554800	8086
14556600	8087
14558400	8088
14560200	8089
14562000	8090
14563800	8091
14565600	8092
14567400	8093
14569200	8094
14571000	8095
14572800	8096
14574600	8097
14576400	8098
14578200	8099
14580000	8100
14581800	8101
14583600	8102
14585400	8103
14587200	8104
14589000	8105
14590800	8106
14592600	8107
14594400	8108
14596200	8109
14598000	8110
14599800	8111
14601600	8112
14603400	8113
14605200	8114
14607000	8115
14608800	8116
14610600	8117
14612400	8118
14614200	8119
14616000	8120
14617800	8121
14619600	8122
14621400	8123
14623200	8124
14625000	8125
14626800	8126
14628600	8127
14630400	8128
14632200	8129
14634000	8130
14635800	8131
14637600	8132
14639400	8133
14641200	8134
14643000	8135
14644800	8136
14646600	8137
14648400	8138
14650200	8139
14652000	8140
14653800	8141
14655600	8142
14657400	8143
14659200	8144
14661000	8145
14662800	8146
14664600	8147
14666400	8148
14668200	8149
14670000	8150
14671800	8151
14673600	8152
14675400	8153
14677200	8154
14679000	8155
14680800	8156
14682600	8157
14684400	8158
14686200	8159
14688000	8160
14689800	8161
14691600	8162
14693400	8163
14695200	8164
14697000	8165
14698800	8166
14700600	8167
14702400	8168
14704200	8169
14706000	8170
14707800	8171
14709600	8172
14711400	8173
14713200	8174
14715000	8175
14716800	8176
14718600	8177
14720400	8178
14722200	8179
14724000	8180
14725800	8181
14727600	8182
14729400	8183
14731200	8184
14733000	8185
14734800	8186
14736600	8187
14738400	8188
14740200	8189
14742000	8190
14743800	8191
14745600	8192
14747400	8193
14749200	8194
14751000	8195
14752800	8196
14754600	8197
14756400	8198
14758200	8199
14760000	8200
14761800	8201
14763600	8202
14765400	8203
